epoch,loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
111,25.85796546936035,38.52498245239258,24.086130142211914,35.0909538269043
112,25.989604949951172,38.819068908691406,23.375486373901367,38.1473388671875
113,25.91619110107422,38.5988883972168,23.523523330688477,35.72821044921875
114,25.907007217407227,38.86650085449219,24.110776901245117,35.82976150512695
115,25.982681274414062,39.19833755493164,23.493207931518555,36.625240325927734
116,25.646381378173828,38.29006576538086,23.516284942626953,39.14288330078125
117,25.771089553833008,70.8135757446289,23.707761764526367,35.21260452270508
118,25.729900360107422,38.25273513793945,23.49933624267578,35.15510559082031
119,25.81980323791504,38.422428131103516,23.266138076782227,38.34788513183594
120,25.855504989624023,284.84808349609375,23.432310104370117,35.68291091918945
121,25.8837833404541,38.48051071166992,23.258577346801758,37.62715530395508
122,25.910037994384766,38.316192626953125,23.280925750732422,36.93752670288086
123,26.016971588134766,50.15534210205078,23.42353057861328,36.081851959228516
124,25.640640258789062,58.65857696533203,23.725648880004883,35.530982971191406
125,25.880022048950195,39.27893829345703,25.147008895874023,35.41618728637695
126,25.90691566467285,39.05353546142578,23.409746170043945,39.623321533203125
127,25.799776077270508,38.39033889770508,23.665430068969727,41.058372497558594
128,25.556257247924805,38.16289138793945,23.352537155151367,38.765708923339844
129,25.928386688232422,39.17811965942383,23.828731536865234,38.82893753051758
130,25.787321090698242,38.43545150756836,23.44454002380371,38.31648254394531
131,25.893692016601562,39.0322265625,23.537927627563477,35.653663635253906
132,25.733909606933594,38.28388977050781,25.93301010131836,36.12777328491211
133,25.437108993530273,38.46608352661133,23.66935920715332,38.965579986572266
134,25.804332733154297,38.31041717529297,23.848356246948242,35.22836685180664
135,25.939014434814453,39.08480453491211,23.326148986816406,38.22149658203125
136,25.658693313598633,38.61431121826172,25.10501480102539,34.67239761352539
137,25.94994354248047,38.91302490234375,23.177284240722656,37.656578063964844
138,25.954463958740234,38.7659912109375,23.43506622314453,38.30830001831055
139,25.956762313842773,39.390132904052734,23.909343719482422,37.50136184692383
140,25.77689552307129,294.98419189453125,23.128143310546875,38.98745346069336
141,25.788259506225586,38.289024353027344,23.580923080444336,39.353519439697266
142,25.60369110107422,38.737056732177734,24.36383056640625,37.01422119140625
143,25.6014347076416,38.891971588134766,23.497751235961914,37.178714752197266
144,25.656919479370117,38.805030822753906,23.770429611206055,36.41053771972656
145,25.634071350097656,276.5856628417969,23.812625885009766,39.2722053527832
146,25.615203857421875,37.79801559448242,23.84804916381836,35.7958984375
147,25.54769515991211,37.62562561035156,30.537729263305664,63.66643524169922
148,25.980154037475586,54.916404724121094,24.212827682495117,35.623130798339844
149,25.619234085083008,37.8530158996582,23.506023406982422,38.00172805786133
150,25.782062530517578,38.257694244384766,23.177284240722656,39.752227783203125
151,25.71310043334961,38.402801513671875,23.440114974975586,34.53437805175781
152,25.45895004272461,38.52120590209961,23.2408447265625,38.18838119506836
153,25.648035049438477,262.8364562988281,23.401947021484375,37.47663497924805
154,25.577133178710938,37.920867919921875,23.311613082885742,35.55204772949219
155,25.767908096313477,38.47764587402344,23.36513328552246,36.602420806884766
156,25.68062400817871,38.401397705078125,23.304384231567383,36.344482421875
157,25.766294479370117,37.9114990234375,23.208940505981445,36.0931510925293
158,25.815093994140625,37.352664947509766,23.715686798095703,43.6611442565918
159,25.508407592773438,342.98248291015625,23.057998657226562,38.11082077026367
160,25.757474899291992,37.747806549072266,24.035552978515625,34.59355926513672
161,25.535547256469727,38.1102180480957,23.1186580657959,38.4753532409668
162,25.494365692138672,301.0378112792969,23.08989906311035,37.00978469848633
163,25.66013526916504,38.5804443359375,23.53050422668457,38.277835845947266
164,25.63164520263672,38.289512634277344,23.44928741455078,38.96125030517578
165,25.475778579711914,38.318443298339844,23.158889770507812,37.3099479675293
166,25.65598487854004,37.860862731933594,23.229846954345703,36.26673889160156
167,25.537525177001953,38.86222839355469,23.62751579284668,36.078426361083984
168,25.660219192504883,37.8444709777832,22.888761520385742,38.45498275756836
169,25.59527015686035,37.50421905517578,23.204111099243164,35.46989440917969
170,25.639270782470703,38.50990295410156,22.997528076171875,36.46151351928711
171,25.442983627319336,37.86263656616211,23.30731201171875,36.14181900024414
172,25.56447982788086,38.49945068359375,25.324451446533203,36.530582427978516
173,25.32671546936035,37.367088317871094,23.25640869140625,37.36423110961914
174,25.495038986206055,37.26545715332031,23.158641815185547,38.395164489746094
175,25.460678100585938,37.52401351928711,23.403139114379883,39.07820129394531
176,25.772647857666016,38.09473419189453,23.550914764404297,35.785926818847656
177,25.42367935180664,37.64375686645508,23.108516693115234,40.75345230102539
178,25.59162139892578,37.82772445678711,22.964536666870117,39.31450271606445
179,25.370895385742188,64.58531951904297,24.13497543334961,42.49374008178711
180,25.18942642211914,37.154457092285156,22.929777145385742,38.566009521484375
181,25.407363891601562,37.46479797363281,23.058156967163086,40.43299865722656
182,25.64322280883789,37.82496643066406,24.098777770996094,36.77635955810547
183,25.71300506591797,38.34789276123047,22.955760955810547,40.225364685058594
184,25.241073608398438,37.35099792480469,23.176530838012695,36.74855041503906
185,25.320209503173828,37.09197235107422,23.042512893676758,36.14588928222656
186,25.365385055541992,38.28727722167969,23.646100997924805,35.06007385253906
187,25.622547149658203,287.57379150390625,23.112995147705078,39.320281982421875
188,25.309383392333984,37.1136360168457,23.048145294189453,37.580074310302734
189,25.362335205078125,37.403221130371094,23.177820205688477,36.487735748291016
190,25.63216781616211,37.83207321166992,23.1931209564209,35.941749572753906
191,25.46263313293457,37.65630340576172,28.175952911376953,60.009090423583984
192,25.737857818603516,37.2337760925293,22.957632064819336,37.32774353027344
193,25.561674118041992,274.90081787109375,23.22335433959961,38.020687103271484
194,25.370237350463867,37.46289825439453,23.33857536315918,39.869140625
195,25.632474899291992,37.25265884399414,24.1623592376709,34.87413024902344
196,25.526958465576172,36.95087432861328,23.396198272705078,38.7847785949707
197,25.21199607849121,37.38618850708008,22.92087745666504,36.50244903564453
198,25.43804168701172,37.93046569824219,23.138261795043945,35.66090774536133
199,25.40886116027832,37.346126556396484,23.399402618408203,34.666568756103516
